srcport,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,foreigninterface,dstport,direction,class,category,action,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,dstipv4,dstisp,dstusagetype,localinterface,connectionid,dstcountry,dstcountrycode,dstcity,dstdomain,dstlatitude,dstlongitude,dstregion,msg,srccountry,srccountrycode,srccity,srcdomain,srclatitude,srclongitude,srcregion,count,aclname,reason,duration,bytes,srchost,accessgroup,dsthost,type,group,srcmac,interface
40001,157.56.52.15,172.20.45.250,127.0.0.1,: %ASA-6-302016: Teardown UDP connection 19118699 for outside2:157.56.52.15/40001 to inside:172.20.44.129/27240 duration 0:02:29 bytes 176,udp,%ASA-6-302016,vpn,2017-05-09T03:01:11.728Z,514,172.20.45.250,cisco_asa-913359970,164,<166>May 09 2017 03:01:11,6469230641,0,0.0.0.0/514/udp,2afd-18198a031,11005,inside,27240, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2305,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2305"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2304,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",microsoft corporation,ses,11005,172.20.44.129,private ip address lan,rsv,outside2,19118699, , , , , , , , ,united states,us,redmond,microsoft.com,47.682899475097656,-122.12090301513672,washington, , , ,149,176, , , , , , , 
49803,172.20.44.151,172.20.45.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic TCP translation from inside:172.20.44.151/49803 to outside2:117.102.103.99/49803 duration 0:01:41,tcp,%ASA-6-305012,firewall,2017-05-09T03:01:11.914Z,514,172.20.45.250,cisco_asa-854049557,157,<166>May 09 2017 03:01:11,6469230647,0,0.0.0.0/514/udp,2afd-18198a037,11005,outside2,49803,dynamic,cisco_asa,translation,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2309,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2309"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2308,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , ,101, , , , , , , , 
55730,172.20.40.122,172.20.41.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic TCP translation from inside:172.20.40.122/55730 to outside2:41.187.24.66/55730 duration 0:01:31,tcp,%ASA-6-305012,firewall,2017-05-09T03:01:10.081Z,514,172.20.41.250,cisco_asa-854049557,155,<166>May 09 2017 03:01:10,211999289,0,0.0.0.0/514/udp,2afc-ca2da39,11004,outside2,55730,dynamic,cisco_asa,translation,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2338,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2338"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2337,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004,41.187.24.66,noor advanced technologies sae,isp,inside, ,egypt,eg,cairo,noor.net,30.06262969970703,31.249670028686523,al qahirah, , , , , , , , , , , ,91, , , , , , , , 
49318,172.20.42.133,172.20.43.250,127.0.0.1,": %ASA-2-106100: access-list inside_access_out permitted tcp inside/172.20.42.133(49318) -> outside2/34.195.92.116(443) hit-cnt 1 first hit [0x7af8e104, 0x0]",tcp,%ASA-2-106100,firewall,2017-05-09T03:01:08.743Z,514,172.20.43.250,cisco_asa-3528583999,183,<162>May 09 2017 03:01:08,316034848,0,0.0.0.0/514/udp,2afe-12d64f20,11006,outside2,443, ,cisco_asa, ,permitted,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2364,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2364"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2363,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,34.195.92.116,amazon technologies inc.,dch,inside, ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , ,1,inside_access_out, , , , , , , , , , 
43403,192.168.42.10,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 22158987 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.42.10/43403 (192.168.42.10/43403),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.758Z,514,172.20.43.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:08,316034851,0,0.0.0.0/514/udp,2afe-12d64f23,11006,wan,7800,outbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2365,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2365"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2364,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.21.10,private ip address lan,rsv,inside,22158987, , , , , , , , , , , , , , , , , , , , , , , , , , , 
59037,172.20.250.112,172.20.51.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 16792917 for WAN:172.21.14.19/389 (172.21.14.19/389) to inside:172.20.250.112/59037 (172.20.250.112/59037),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:09.938Z,514,172.20.51.250,cisco_asa-1992304797,179,<166>May 09 2017 05:01:09,267213726,0,0.0.0.0/514/udp,2b02-fed5b9e,11010,wan,389,outbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2394,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2394"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2393,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11010,172.21.14.19,private ip address lan,rsv,inside,16792917, , , , , , , , , , , , , , , , , , , , , , , , , , , 
58711,195.251.255.69,172.20.51.250,127.0.0.1,: %ASA-6-302021: Teardown ICMP connection for faddr 195.251.255.69/58711 gaddr 196.35.116.210/0 laddr 196.35.116.210/0,icmp,%ASA-6-302021,firewall,2017-05-09T03:01:10.133Z,514,172.20.51.250,cisco_asa-2914843190,144,<166>May 09 2017 05:01:10,267213740,0,0.0.0.0/514/udp,2b02-fed5bac,11010, ,0, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2397,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2397"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2396,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",athens university of economics and business,edu,11010,196.35.116.210,internet solutions,isp, , ,south africa,za,johannesburg,is.co.za,-26.2022705078125,28.043630599975586,gauteng, ,greece,gr,athens,aueb.gr,37.97945022583008,23.71622085571289,attiki, , , , , , , , , , , , 
41143,172.20.250.112,172.20.51.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 16792919 for WAN:172.21.14.26/389 (172.21.14.26/389) to inside:172.20.250.112/41143 (172.20.250.112/41143),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:10.477Z,514,172.20.51.250,cisco_asa-1992304797,179,<166>May 09 2017 05:01:10,267213756,0,0.0.0.0/514/udp,2b02-fed5bbc,11010,wan,389,outbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2410,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2410"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2409,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11010,172.21.14.26,private ip address lan,rsv,inside,16792919, , , , , , , , , , , , , , , , , , , , , , , , , , , 
49274,192.168.239.133,172.20.39.250,127.0.0.1,: %ASA-6-305011: Built dynamic TCP translation from dmz-wireless:192.168.239.133/49274 to outside2:125.35.31.34/49274,tcp,%ASA-6-305011,firewall,2017-05-09T03:01:08.042Z,514,172.20.39.250,cisco_asa-1566950457,143,<166>May 09 2017 03:01:07,121479681,0,0.0.0.0/514/udp,2afb-73da201,11003,outside2,49274,dynamic,cisco_asa,translation,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2447,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2447"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2446,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11003,125.35.31.34,china unicom beijing province network,isp/mob,dmz-wireless, ,china,cn,beijing,chinaunicom.com,39.907501220703125,116.39723205566406,beijing, , , , , , , , , , , , , , , , , , , , 
443,31.13.78.14,172.20.43.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from outside2:31.13.78.14/443 to dmz-wireless:121.241.125.210/41858 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:08.597Z,514,172.20.43.250,cisco_asa-2584709249,194,<166>May 09 2017 03:01:08,316034819,0,0.0.0.0/514/udp,2afe-12d64f03,11006,dmz-wireless,41858, ,cisco_asa, , ,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2449,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2449"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2448,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",facebook ireland ltd,dch,11006,121.241.125.210,tata communications limited,isp/mob,outside2, ,india,in,delhi,tatacommunications.com,28.666669845581055,77.21666717529297,delhi,sfr requested asa to bypass further packet redirection and process tcp flow,singapore,sg,singapore,facebook.com,1.2896699905395508,103.85006713867188,singapore, , , , , , , , , , , , 
7800,192.168.21.10,172.20.43.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 22158124 for WAN:192.168.21.10/7800 to inside:192.168.42.10/43338 duration 0:01:11 bytes 966 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.703Z,514,172.20.43.250,cisco_asa-173480565,168,<166>May 09 2017 03:01:08,316034825,0,0.0.0.0/514/udp,2afe-12d64f09,11006,inside,43338, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2451,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2451"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2450,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.42.10,private ip address lan,rsv,wan,22158124, , , , , , , , , , , , , , , , , ,tcp fins,71,966, , , , , , , 
7800,192.168.21.10,172.20.43.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 22158147 for WAN:192.168.21.10/7800 to inside:192.168.42.10/43344 duration 0:01:10 bytes 0 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.711Z,514,172.20.43.250,cisco_asa-173480565,166,<166>May 09 2017 03:01:08,316034842,0,0.0.0.0/514/udp,2afe-12d64f1a,11006,inside,43344, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2475,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2475"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2474,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.42.10,private ip address lan,rsv,wan,22158147, , , , , , , , , , , , , , , , , ,tcp fins,70,0, , , , , , , 
7800,192.168.21.10,172.20.43.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 22158125 for WAN:192.168.21.10/7800 to inside:192.168.42.10/43339 duration 0:01:11 bytes 0 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.711Z,514,172.20.43.250,cisco_asa-173480565,166,<166>May 09 2017 03:01:08,316034845,0,0.0.0.0/514/udp,2afe-12d64f1d,11006,inside,43339, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2476,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2476"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2475,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.42.10,private ip address lan,rsv,wan,22158125, , , , , , , , , , , , , , , , , ,tcp fins,71,0, , , , , , , 
41857,192.168.243.125,172.20.43.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from dmz-wireless:192.168.243.125/41857 to outside2:31.13.78.14/443 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:08.718Z,514,172.20.43.250,cisco_asa-2584709249,194,<166>May 09 2017 03:01:08,316034847,0,0.0.0.0/514/udp,2afe-12d64f1f,11006,outside2,443, ,cisco_asa, , ,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2477,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2477"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2476,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,31.13.78.14,facebook ireland ltd,dch,dmz-wireless, ,singapore,sg,singapore,facebook.com,1.2896699905395508,103.85006713867188,singapore,sfr requested asa to bypass further packet redirection and process tcp flow, , , , , , , , , , , , , , , , , , , 
44639,172.21.25.24,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built inbound TCP connection 22158989 for WAN:172.21.25.24/44639 (172.21.25.24/44639) to inside:172.20.42.24/22 (172.20.42.24/22),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.783Z,514,172.20.43.250,cisco_asa-4006064005,172,<166>May 09 2017 03:01:08,316034854,0,0.0.0.0/514/udp,2afe-12d64f26,11006,inside,22,inbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2478,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2478"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2477,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,172.20.42.24,private ip address lan,rsv,wan,22158989, , , , , , , , , , , , , , , , , , , , , , , , , , , 
59536,172.21.25.40,172.20.43.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 22158983 for WAN:172.21.25.40/59536 to inside:172.20.42.23/5985 duration 0:00:00 bytes 1348 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.970Z,514,172.20.43.250,cisco_asa-173480565,167,<166>May 09 2017 03:01:08,316034861,0,0.0.0.0/514/udp,2afe-12d64f2d,11006,inside,5985, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2479,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2479"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2478,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,172.20.42.23,private ip address lan,rsv,wan,22158983, , , , , , , , , , , , , , , , , ,tcp fins,0,1348, , , , , , , 
443,34.195.176.205,172.20.43.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 22158397 for outside2:34.195.176.205/443 to inside:172.20.42.112/57324 duration 0:01:00 bytes 5627 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.995Z,514,172.20.43.250,cisco_asa-173480565,174,<166>May 09 2017 03:01:08,316034863,0,0.0.0.0/514/udp,2afe-12d64f2f,11006,inside,57324, ,cisco_asa,connection,teardown,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2480,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2480"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2479,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",amazon technologies inc.,dch,11006,172.20.42.112,private ip address lan,rsv,outside2,22158397, , , , , , , , ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , ,tcp fins,60,5627, , , , , , , 
57348,172.20.36.151,172.20.37.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from inside:172.20.36.151/57348 to outside2:52.216.226.187/443 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:08.803Z,514,172.20.37.250,cisco_asa-2584709249,189,<166>May 09 2017 01:01:08,6523156174,0,0.0.0.0/514/udp,2af9-184cf76ce,11001,outside2,443, ,cisco_asa, , ,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2489,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2489"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2488,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001,52.216.226.187,amazon technologies inc.,dch,inside, ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia,sfr requested asa to bypass further packet redirection and process tcp flow, , , , , , , , , , , , , , , , , , , 
61093,172.20.42.104,172.20.43.250,127.0.0.1,: %ASA-6-305011: Built dynamic TCP translation from inside:172.20.42.104/61093 to outside2:121.241.125.210/61093,tcp,%ASA-6-305011,firewall,2017-05-09T03:01:08.923Z,514,172.20.43.250,cisco_asa-1566950457,138,<166>May 09 2017 03:01:08,316034858,0,0.0.0.0/514/udp,2afe-12d64f2a,11006,outside2,61093,dynamic,cisco_asa,translation,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2502,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2502"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2501,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,121.241.125.210,tata communications limited,isp/mob,inside, ,india,in,delhi,tatacommunications.com,28.666669845581055,77.21666717529297,delhi, , , , , , , , , , , , , , , , , , , , 
43405,192.168.42.10,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 22158992 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.42.10/43405 (192.168.42.10/43405),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:09.004Z,514,172.20.43.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:08,316034864,0,0.0.0.0/514/udp,2afe-12d64f30,11006,wan,7800,outbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2503,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2503"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2502,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.21.10,private ip address lan,rsv,inside,22158992, , , , , , , , , , , , , , , , , , , , , , , , , , , 
43406,192.168.42.10,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 22158993 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.42.10/43406 (192.168.42.10/43406),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:09.004Z,514,172.20.43.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:08,316034865,0,0.0.0.0/514/udp,2afe-12d64f31,11006,wan,7800,outbound,cisco_asa,connection,built,dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2504,"{""id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2#2504"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""dce9ee53-47b6-4ded-99ae-6a457c5a18d2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2503,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.21.10,private ip address lan,rsv,inside,22158993, , , , , , , , , , , , , , , , , , , , , , , , , , , 
