username,threshold,srcipv4,size,rawmsghostname,rawmsghostipv4,rawmsg,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,group,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,meta_cbname,length,eventid,description,protocol,dstipv4,action,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,reason,rateval,ratemax,rateid,rateavg,policy,count,ipv4,interface,number,duration,sentpackets,sentbytes,peer,srcport,localinterface,dstport,rcvdpackets,rcvdbytes
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:52.990Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:23:52,28067835969,1,0.0.0.0/514/udp,2b03-688f93041,11011,global.com,cisco_asa_threat_detection,a3070cc6-9ece-47fa-b248-2bca3ef46352#1914,"{""id"":""a3070cc6-9ece-47fa-b248-2bca3ef46352#1914"",""num_events"":2891,""data_type"":""passthrough"",""batch_id"":""a3070cc6-9ece-47fa-b248-2bca3ef46352"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1913,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,70.105.69.50, ,172.21.15.12,127.0.0.1,": %ASA-7-714005: Group = 70.105.69.50, IP = 70.105.69.50, IKE Responder sending 2nd QM pkt: msg id = 97139381",%ASA-7-714005,ike responder sending 2nd qm pkt,"firewall,ids",2017-05-08T15:41:23.666Z,514,172.21.15.12,cisco_asa_threat_detection-3170849597,135,<167>May 08 2017 11:41:23,28069971245,1,0.0.0.0/514/udp,2b03-68919c52d,11011,70.105.69.50,cisco_asa_threat_detection,1f5bbfc3-d4f5-4737-8f3b-2ec516cb0ebb#931,"{""id"":""1f5bbfc3-d4f5-4737-8f3b-2ec516cb0ebb#931"",""num_events"":1061,""data_type"":""passthrough"",""batch_id"":""1f5bbfc3-d4f5-4737-8f3b-2ec516cb0ebb"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":930,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,toledo,azaleos.com,azaleos,41.6639404296875,-83.55520629882812,ohio,com,11011, ,97139381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:36:53.048Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:36:53,28069390192,1,0.0.0.0/514/udp,2b03-68910e770,11011,global.com,cisco_asa_threat_detection,c7e41fe8-40f6-473f-adc8-1728485b0333#2066,"{""id"":""c7e41fe8-40f6-473f-adc8-1728485b0333#2066"",""num_events"":2696,""data_type"":""passthrough"",""batch_id"":""c7e41fe8-40f6-473f-adc8-1728485b0333"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2065,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:15:50.639Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:15:50,28067045333,1,0.0.0.0/514/udp,2b03-688ed1fd5,11011,global.com,cisco_asa_threat_detection,8a85139c-9ad0-4b0a-a5e9-47a27b7976b8#2420,"{""id"":""8a85139c-9ad0-4b0a-a5e9-47a27b7976b8#2420"",""num_events"":2895,""data_type"":""passthrough"",""batch_id"":""8a85139c-9ad0-4b0a-a5e9-47a27b7976b8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2419,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:25:58.912Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:25:58,28068093539,1,0.0.0.0/514/udp,2b03-688fd1e63,11011,global.com,cisco_asa_threat_detection,dd0329ce-f918-4a10-9382-2baddb756422#2076,"{""id"":""dd0329ce-f918-4a10-9382-2baddb756422#2076"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""dd0329ce-f918-4a10-9382-2baddb756422"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2075,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:19:29.672Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:19:29,28067377255,1,0.0.0.0/514/udp,2b03-688f23067,11011,global.com,cisco_asa_threat_detection,4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1048,"{""id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1048"",""num_events"":2900,""data_type"":""passthrough"",""batch_id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1047,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 104.214.68.55, IP = 104.214.68.55, Connection terminated for peer 104.214.68.55.  Reason: Peer Terminate  Remote Proxy 10.51.0.0, Local Proxy 172.24.0.0",%ASA-5-713050,connection terminated for peer 104.214.68.55,"firewall,ids",2017-05-08T15:45:51.712Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,203,<165>May 08 2017 11:45:51,28070078765,1,0.0.0.0/514/udp,2b03-6891b692d,11011,104.214.68.55,cisco_asa_threat_detection,4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1393,"{""id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1393"",""num_events"":2874,""data_type"":""passthrough"",""batch_id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1392,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 10.51.0.0, local proxy 172.24.0.0", , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 104.214.68.55, IP = 104.214.68.55, IKE Deleting SA: Remote Proxy 10.51.0.0, Local Proxy 172.22.17.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:45:51.716Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,150,<167>May 08 2017 11:45:51,28070078809,1,0.0.0.0/514/udp,2b03-6891b6959,11011,104.214.68.55,cisco_asa_threat_detection,4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1472,"{""id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1472"",""num_events"":2835,""data_type"":""passthrough"",""batch_id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1471,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.214.68.55, ,104.214.68.55, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An inbound LAN-to-LAN SA (SPI= 0x64A1C07C) between 104.214.68.55 and 199.255.154.12 (user= 104.214.68.55) has been deleted.,%ASA-6-602304,an inbound lan-to-lan sa,firewall,2017-05-08T15:45:51.719Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,173,<166>May 08 2017 11:45:51,28070078834,1,0.0.0.0/514/udp,2b03-6891b6972,11011, ,cisco_asa_threat_detection,4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1477,"{""id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf#1477"",""num_events"":2835,""data_type"":""passthrough"",""batch_id"":""4ac03cfc-09c0-4aff-8492-8f4d7845ddbf"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1476,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , ,ipsec,199.255.154.12,deleted,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org, , , , , , , , , , , , , , , , , , , 
 , ,104.196.23.117, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.196.23.117, IKE_DECODE SENDING Message (msgid=a1275570) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:40:19.036Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:40:19,28069831640,1,0.0.0.0/514/udp,2b03-68917a3d8,11011, ,cisco_asa_threat_detection,70894dcb-faa0-4cdf-aa33-1969a56a73ed#2182,"{""id"":""70894dcb-faa0-4cdf-aa33-1969a56a73ed#2182"",""num_events"":2907,""data_type"":""passthrough"",""batch_id"":""70894dcb-faa0-4cdf-aa33-1969a56a73ed"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2181,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,mountain view,google.com,google inc.,37.40599060058594,-122.0785140991211,california,ses,11011,84,a1275570, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=38489637) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:40:21.186Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,180,<167>May 08 2017 11:40:21,28069836186,1,0.0.0.0/514/udp,2b03-68917b59a,11011, ,cisco_asa_threat_detection,78280e11-0df9-45c5-86ea-b74f67e73a47#105,"{""id"":""78280e11-0df9-45c5-86ea-b74f67e73a47#105"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""78280e11-0df9-45c5-86ea-b74f67e73a47"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":104,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,84,38489637, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,184.106.122.142, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 184.106.122.142, IKE_DECODE SENDING Message (msgid=2a3339a1) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:38:42.283Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,182,<167>May 08 2017 11:38:42,28069637301,1,0.0.0.0/514/udp,2b03-68914acb5,11011, ,cisco_asa_threat_detection,78280e11-0df9-45c5-86ea-b74f67e73a47#510,"{""id"":""78280e11-0df9-45c5-86ea-b74f67e73a47#510"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""78280e11-0df9-45c5-86ea-b74f67e73a47"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":509,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,chicago,rackspace.com,core one-hour servers,41.85002899169922,-87.6500473022461,illinois,dch,11011,84,2a3339a1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:39.773Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:39,28067805771,1,0.0.0.0/514/udp,2b03-688f8ba4b,11011,global.com,cisco_asa_threat_detection,da6899f1-26e3-4a06-96a6-703393d4d8f2#2123,"{""id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2#2123"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2122,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:39.942Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:39,28067806087,1,0.0.0.0/514/udp,2b03-688f8bb87,11011,global.com,cisco_asa_threat_detection,da6899f1-26e3-4a06-96a6-703393d4d8f2#2170,"{""id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2#2170"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2169,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:40.005Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:39,28067806237,1,0.0.0.0/514/udp,2b03-688f8bc1d,11011,global.com,cisco_asa_threat_detection,da6899f1-26e3-4a06-96a6-703393d4d8f2#2186,"{""id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2#2186"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2185,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:40.006Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:39,28067806256,1,0.0.0.0/514/udp,2b03-688f8bc30,11011,global.com,cisco_asa_threat_detection,da6899f1-26e3-4a06-96a6-703393d4d8f2#2491,"{""id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2#2491"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2490,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,199.255.154.12, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An outbound LAN-to-LAN SA (SPI= 0x87018544) between 199.255.154.12 and 137.135.115.174 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an outbound lan-to-lan sa,firewall,2017-05-08T15:40:23.178Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,178,<166>May 08 2017 11:40:23,28069840722,1,0.0.0.0/514/udp,2b03-68917c752,11011, ,cisco_asa_threat_detection,5871a051-e795-4e1c-bd9c-b25d7798787b#1953,"{""id"":""5871a051-e795-4e1c-bd9c-b25d7798787b#1953"",""num_events"":2947,""data_type"":""passthrough"",""batch_id"":""5871a051-e795-4e1c-bd9c-b25d7798787b"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1952,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11011, , , ,ipsec,137.135.115.174,deleted,united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses, , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,199.255.154.12, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An outbound LAN-to-LAN SA (SPI= 0xD7DE39FA) between 199.255.154.12 and 137.135.115.174 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an outbound lan-to-lan sa,firewall,2017-05-08T15:40:23.180Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,178,<166>May 08 2017 11:40:23,28069840728,1,0.0.0.0/514/udp,2b03-68917c758,11011, ,cisco_asa_threat_detection,5871a051-e795-4e1c-bd9c-b25d7798787b#1955,"{""id"":""5871a051-e795-4e1c-bd9c-b25d7798787b#1955"",""num_events"":2947,""data_type"":""passthrough"",""batch_id"":""5871a051-e795-4e1c-bd9c-b25d7798787b"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1954,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11011, , , ,ipsec,137.135.115.174,deleted,united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses, , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,137.135.115.174, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An inbound LAN-to-LAN SA (SPI= 0x67878472) between 137.135.115.174 and 199.255.154.12 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an inbound lan-to-lan sa,firewall,2017-05-08T15:40:23.180Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,177,<166>May 08 2017 11:40:23,28069840733,1,0.0.0.0/514/udp,2b03-68917c75d,11011, ,cisco_asa_threat_detection,5871a051-e795-4e1c-bd9c-b25d7798787b#1957,"{""id"":""5871a051-e795-4e1c-bd9c-b25d7798787b#1957"",""num_events"":2947,""data_type"":""passthrough"",""batch_id"":""5871a051-e795-4e1c-bd9c-b25d7798787b"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1956,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , ,ipsec,199.255.154.12,deleted,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org, , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 199.241.104.101:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 199.241.104.101:500,firewall,2017-05-08T15:37:38.588Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,119,<167>May 08 2017 11:37:38,28069488997,1,0.0.0.0/514/udp,2b03-689126965,11011, ,cisco_asa_threat_detection,02a586cf-8d97-4c8c-b840-6363ad37b3b6#717,"{""id"":""02a586cf-8d97-4c8c-b840-6363ad37b3b6#717"",""num_events"":2959,""data_type"":""passthrough"",""batch_id"":""02a586cf-8d97-4c8c-b840-6363ad37b3b6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":716,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
